21.08	38.83	5	545.683184063	1.11170882024	21.09261298	38.8281531295
20.55	37.57	5	399.491945968	21.1738664001	20.7862537088	37.5356652204
21.7	37.56	5	417.160652535	-78.6410474869	20.8227087496	37.6919174552
21.59	37.19	5	374.917098977	-76.9364948497	20.7358027044	37.3183203821
20.34	37.54	10	392.914596742	38.796521399	20.7727219815	37.4774959382
21.06	37.88	5	441.54035383	-16.6689470486	20.8732633629	37.9074994765
20.46	37.7	5	412.299585098	31.5532928829	20.8126638422	37.6489299917
21.19	37.73	5	427.263384636	-30.9802115919	20.8436223417	37.7812553539
21.34	38.1	5	470.138871666	-36.2309634459	20.9329452238	38.1603594203
20.59	38.19	5	467.945992911	30.0787217643	20.928354315	38.1409716817
21.02	37.14	5	360.013556019	-28.3576687769	20.7053484128	37.1865000901
20.81	36.97	5	338.021160168	-13.4933833962	20.6606021818	36.9919654601
20.52	38.09	5	455.909758135	34.1102793076	20.9031991707	38.034553425
20.6	38.58	10	510.764836202	37.0050052871	21.0184427291	38.5195102148
22.08	38.34	5	508.704258466	-94.5758256964	21.0140857576	38.5012953312
22.09	38.35	5	509.96529456	-95.2138831605	21.0167518832	38.5124425278
22.02	38.28	5	501.139078239	-90.7420598525	20.9981084978	38.4344200456
20.79	37.14	5	356.287301373	-8.31376887372	20.6977507052	37.1535405378
22.04	38.4	20	514.568028849	-89.8540355961	21.0264901525	38.5531288624
20.45	39.37	10	594.881453758	65.458092263	21.1982143321	39.2629356277
21.38	37.69	5	426.015693693	-48.2308056923	20.8410367721	37.7702222923
21.26	36.48	5	291.848481064	-62.9434841312	20.567397826	36.5834890295
20.59	38.91	5	546.708627828	44.4431153353	21.0948008313	38.8372163059
20.43	38.08	10	453.411556859	41.6628535003	20.8979872153	38.012464931
20.48	37.69	5	411.519058116	29.6235661151	20.8110520452	37.6420275446
21.26	36.84	5	331.178946795	-55.4824741346	20.6467275561	36.9314389666
20.53	39.33	10	591.730797448	57.896617517	21.1914125078	39.2350950296
21.87	39.18	5	596.797643506	-58.5687832562	21.2023537593	39.2798677375
22.03	38.37	5	511.125943752	-89.6490736195	21.019206497	38.5227022796
22.03	38.36	5	510.035181738	-89.8656569011	21.0168996652	38.5130603086
20.87	37.96	5	447.22795904	1.34645851151	20.8850999752	37.9577900602
22.12	38.35	5	510.476992083	-97.7794560684	21.017833967	38.5169657696
22.09	38.34	15	508.874659116	-95.4311722392	21.0144459762	38.5028016275
21.7	39	5	574.334104385	-48.0193365135	21.1539523835	39.0813630275
21.19	36.75	5	320.186103226	-51.2201313697	20.6244823594	36.8341924612
20.37	36.99	29	333.192906877	25.3550887072	20.6508091698	36.9492547057
21.12	37.32	5	381.318727253	-33.3665794876	20.748916762	37.3749397197
20.99	37.39	5	386.850838962	-20.6381984628	20.7602655277	37.4238674315
21.24	37.42	6	394.21385249	-41.7223543183	20.7753932985	37.4889865214
21.49	39.17	5	589.444456632	-26.6291569347	21.1864799983	39.2148916594
20.95	37.4	5	387.2956356	-16.9605408094	20.7611786429	37.4278013038
20.46	38.22	5	469.197563607	41.8511377326	20.9309742462	38.1520371241
20.27	38.01	5	443.271477735	54.0757290798	20.8768643325	37.9228064365
21.62	36.69	5	320.834112529	-90.1170831781	20.6257921055	36.8399250911
20.71	38.91	5	548.577881744	34.229805489	21.0987904407	38.8537372218
20.68	38.9	5	547.015576882	36.5823610367	21.0954558355	38.8399292048
20.5	38.1	3	456.691232992	36.0309297865	20.9048301941	38.0414629902
20.47	38.11	5	457.317218225	38.812078559	20.9061369157	38.0469977468
20.46	38.88	5	541.416006744	54.9165662062	21.0835146566	38.790438112
20.54	38.87	5	541.557509454	47.9039138395	21.0838162092	38.7916887808
21.77	37.66	5	429.256090702	-82.5637627803	20.8477533954	37.7988763061
20.5	37.24	10	362.599098002	18.9573867718	20.7106241438	37.2093694995
21.84	37.14	5	373.694965403	-99.7436014544	20.7333013488	37.3075110313
20.63	38.2	5	469.667897366	26.8398038717	20.9319590081	38.1561954447
21.07	37.83	5	436.237969788	-18.5574911392	20.8622430085	37.8606140047
21.78	38.32	5	501.452993653	-69.334096377	20.9987708816	38.4371950633
20.67	37.73	5	418.892077565	13.9781541213	20.8262893783	37.7072286127
21.06	37.77	5	429.51866078	-18.9247250525	20.8482978731	37.8011981304
22.21	38.92	5	574.166742643	-93.0037141146	21.1535927989	39.0798840184
21.12	37.15	5	362.741620116	-36.86386373	20.7109150494	37.2106301168
20.29	37.95	5	437.01280036	51.1746885408	20.8638525236	37.8674653826
20.81	36.93	5	333.647452644	-14.3019109923	20.6517306439	36.9532756543
21.83	38.41	5	512.112895558	-71.6866725354	21.0212943154	38.5314265641
21.08	37.93	5	447.328450708	-17.3675773307	20.8853092565	37.9586786106
21.42	38.7	34	536.978658072	-30.5452176852	21.074063705	38.7512183047
19.97	37.76	5	411.30281032	75.1480672585	20.8106055441	37.640115193
20.99	37.28	5	374.827385355	-22.8846980638	20.735619062	37.3175268978
20.66	38.07	10	455.921044691	21.6563051347	20.9032227248	38.0346532175
20.62	37.39	21	380.910047499	11.5057089448	20.7480789697	37.3713251862
21.99	38.33	5	506.083999381	-87.0929766237	21.0085485541	38.4781328009
20.15	37.76	13	414.054935767	59.5656131435	20.8162897557	37.6644530329
20.32	37.71	23	411.209118403	43.8716031723	20.8104120993	37.6392866436
20.62	38.21	5	470.604606243	27.8992884521	20.9339205783	38.1644770624
20.57	39.33	5	592.346286688	54.5117037951	21.1927408382	39.2405337969
20.52	37.8	16	424.182052025	28.3467839663	20.8372383461	37.7540076925
21.88	38.36	5	507.498004034	-77.0354187388	21.0115362254	38.4906323322
20.38	37.82	4	424.181143822	40.8451496893	20.8372364651	37.7539996614
20.49	37.99	5	444.499662361	34.7097445936	20.8794200302	37.9336662355
20.8	37.52	5	397.999177122	-1.50840239632	20.7831807516	37.5224634885
21.8	37.48	5	410.119305807	-89.0015686038	20.8081622911	37.6296490371
20.32	37.23	10	358.674130156	34.4416717274	20.7026166056	37.1746526258
21.65	38.48	5	516.747343808	-54.8093432221	21.0311048997	38.5723928555
20.19	39.41	10	595.318551653	88.2357714968	21.1991583917	39.2667979875
20.62	37.09	5	348.095236057	5.50731651114	20.6810706196	37.0810781934
20.41	37.44	5	383.065713172	30.7473650782	20.7524989889	37.3903907221
22.04	38.99	5	578.919767833	-77.0637152218	21.1638107702	39.1218870198
20.68	38.15	5	464.986411067	21.539086773	20.9221621392	38.1148050641
21.83	38.92	5	567.762520118	-60.7587560458	21.1398443352	39.0232877982
22.01	38.91	5	569.68850071	-76.2524971022	21.1439766775	39.0403084917
21.57	37.42	10	399.692951075	-70.345447438	20.7866675733	37.537442861
21.03	37.53	5	402.801990843	-21.2460245178	20.7930715243	37.564938273
21.58	36.8	5	332.167279515	-84.2951974667	20.6487303327	36.9401818971
20.54	37.42	5	382.924126505	19.0558333761	20.7522086078	37.3891384803
21.02	37.91	5	444.172534217	-12.6045695826	20.8787392439	37.9307737231
21.15	37.85	5	439.72282682	-25.0500753975	20.8694842752	37.8914284041
21.18	37.87	5	442.396775023	-27.225441704	20.8750446464	37.9150721457
21.04	37.79	5	431.380492273	-16.7872350181	20.8521596365	37.8176616465
20.6	38.16	5	464.821206367	28.6199784607	20.921816621	38.1133444265
21.55	36.69	5	319.649806043	-83.9888945531	20.6233985526	36.8294480844
20.3	38.03	5	445.923821518	51.8808441058	20.8823844718	37.9462588025
21.13	38.81	5	544.298696129	-3.55654987092	21.0896599683	38.8159165495
20.57	37.54	25	396.52596478	18.8416455432	20.7801491187	37.5094346321
20.65	37.47	5	390.137154428	10.500890802	20.7670142131	37.4529321108
20.71	37.49	5	393.279861967	5.69462556071	20.7734728971	37.4807263402
21.59	36.86	5	338.887237981	-83.9030331728	20.6623599866	36.9996267039
21.93	37.91	5	459.246415536	-91.0029610895	20.9101652886	38.064054987
21.56	37.86	5	447.565759135	-60.1991811507	20.8858034889	37.9607768976
21.89	37.5	2	413.831419772	-96.3651158443	20.815827969	37.6624764267
21.11	39	5	564.740396751	2.05456265151	21.1333641417	38.9965797404
21.64	38.24	5	490.382835931	-59.0418869083	20.9754427654	38.3393324281
20.96	36.99	5	342.640131873	-26.1876339876	20.6699810132	37.0328241547
20.69	38.76	39	531.85976231	32.921825862	21.0631740417	38.705973653
20.75	38.88	32	545.923217902	30.2217738873	21.093125058	38.8302746235
20.56	37.11	10	349.327807747	11.1413322078	20.6835782526	37.0919809699
20.88	37.68	5	416.776370602	-5.19851591184	20.8219142458	37.6885191985
20.78	37.42	5	386.744024228	-1.79182737961	20.7600462638	37.4229227392
20.43	37.46	5	385.568013013	29.4051907349	20.757632574	37.4125218176
21.45	37.77	5	435.911007078	-52.6032691965	20.8615639157	37.8577228563
20.69	38.18	5	468.425283368	21.2811793133	20.9293575268	38.1452092127
22.26	38.97	5	580.47046323	-96.1470426566	21.1671470644	39.1355904908
21.75	38.38	5	507.498813483	-65.4860169909	21.011537936	38.4906394876
20.78	37.62	5	408.613748218	2.24410777323	20.8050551789	37.6163347773
21.54	36.95	5	347.871272432	-77.6407649554	20.6806150492	37.0790971059
20.79	39.13	10	573.888241214	31.862976103	21.1529944587	39.0774228433
20.96	39.23	10	587.494473723	19.4844026274	21.1822753835	39.1976603692
21.75	38.4	5	509.68154138	-65.0594787965	21.0161518905	38.5099342365
21.05	39.27	10	593.291203692	12.6843945815	21.1947805306	39.2488835215
20.84	37.62	5	409.574438811	-2.95233457916	20.8070376869	37.6248305654
20.94	39.21	10	584.992502864	20.7706202839	21.1768835747	39.175551141
20.89	39.2	10	583.111467581	24.8028295623	21.1728321298	39.158928786
21.02	39.27	10	592.81559389	15.2227437051	21.1937538214	39.2446808173
21.12	39.32	10	599.867924707	7.79122889481	21.2089904731	39.3069974895
21.02	39.24	10	589.536690244	14.608939628	21.1866789265	39.2157066906
20.36	38.39	10	486.251863055	53.7941205876	20.966753723	38.3028125346
20.41	38.23	5	469.515209908	46.3469217645	20.9316393062	38.1548455034
20.53	38.18	10	465.912603359	35.0387906465	20.9240994849	38.1229938638
20.89	39.19	5	582.018202895	24.5997919993	21.1704782946	39.1492677472
21.32	36.02	5	242.598413549	-77.7748655311	20.4690624066	36.147708738
20.15	39.44	5	598.002975723	92.2015607217	21.2049585899	39.2905183913
20.82	37.45	5	390.666033151	-4.65870712608	20.7681007935	37.4576095596
21.1	37.84	10	437.817376599	-20.9413951772	20.8655241446	37.8745797609
21.09	38.08	5	463.882632123	-15.1480780877	20.9198538972	38.1050461153
20.56	38.14	5	462.006015329	31.6621424474	20.915930898	38.0884540959
20.6	38.65	5	518.422171833	38.4023344418	21.0346530667	38.5871973274
20.87	39	5	560.93080722	22.4412180449	21.1252023884	38.9629119291
20.49	38.32	5	480.606052746	41.2558583347	20.9548925266	38.2528996755
20.78	38.95	5	554.048501746	29.0801257724	21.1104772219	38.9020870969
21.72	39.16	5	592.127177721	-46.3072530982	21.1922679402	39.2385976434
21.49	36.09	33	253.113799655	-91.324039372	20.4899657683	36.2407589733
20.19	37.31	5	365.406113828	47.3313209478	20.7163554081	37.2341976048
20.62	37.87	5	433.414002107	21.1024357495	20.8563794595	37.8356431093
20.45	38.13	5	459.194039149	40.9297352584	20.9100558962	38.0635918964
20.41	38.21	5	467.32658143	45.952089452	20.9270579859	38.1354952919
20.57	38.19	5	467.632507841	31.7982890578	20.9276982166	38.1382000745
20.53	38.18	10	465.912603359	35.0387906465	20.9240994849	38.1229938638
20.18	39.33	5	586.408882976	87.5261157515	21.1799354921	39.1880673329
20.55	38.12	7	459.661395693	32.124404235	20.9110320576	38.0677240682
20.56	37.19	5	358.079437636	12.7353889693	20.7014039834	37.1693924427
20.95	37.41	5	388.388760038	-16.7567730798	20.7634231067	37.4374690897
20.28	37.18	5	352.576311346	36.9473535953	20.690190702	37.120715523
20.09	37.89	39	427.369298977	67.2775790183	20.8438418618	37.7821919289
22.02	38.43	5	517.500846631	-87.4951289934	21.0327010341	38.5790533802
20.75	38.1	5	460.625196312	14.511742773	20.9130454832	38.0762455661
20.43	37.99	5	443.56320647	39.8837755616	20.8774713149	37.9253859522
21.8	38.24	5	493.058263808	-72.7570595022	20.9810749057	38.3629842239
21.89	38.26	5	496.755813171	-80.0400061229	20.9888648125	38.3956715169
20.42	37.24	5	361.337425473	25.9259531578	20.7080493346	37.1982098934
20.44	38.01	10	445.907526472	39.4169890851	20.8823505473	37.9461147204
20.88	39.32	35	596.073644513	28.0849957433	21.2007895135	39.2734702513
20.41	37.6	27	400.574273441	33.9073191211	20.7884824274	37.5452370459
21.58	36.69	32	320.156814348	-86.6153673124	20.6244231659	36.8339333561
20.78	37.58	5	404.239803201	1.4369213363	20.7960347062	37.5776537357
20.59	37.54	5	396.842299057	17.1068571143	20.7807999943	37.5122322488
20.58	37.74	5	418.562469477	21.9635576038	20.8256076268	37.7043138651
21.12	37.72	5	425.029166114	-25.1366092459	20.8389929532	37.761498602
21.03	37.62	5	412.638547687	-19.4036658384	20.813363897	37.6519275383
22.1	39.06	5	587.566644322	-80.6263389744	21.1824309633	39.1982981173
21.06	37.6	5	410.939629796	-22.4107920136	20.809855713	37.6369034625
20.97	36.89	10	331.872068536	-29.1004088248	20.6481320633	36.9375704227
22	39.04	5	583.700088646	-72.5909654554	21.1740997182	39.1641303347
22.2	38.97	5	579.448133031	-91.0616798739	21.164947393	39.1265561855
21.01	37.68	5	418.872391956	-16.4453735232	20.8262486597	37.7070545316
22.1	38.52	5	528.676035757	-92.3727380727	21.0564081026	38.6778329737
20.6	37.46	5	388.24961874	14.6418417855	20.7631373819	37.4362385018
20.3	37.32	10	368.212051328	37.9507714169	20.7220882446	37.2590158962
21.78	38.38	5	508.000806234	-68.0523954915	21.0125988534	38.4950769894
20.07	37.85	5	422.683509954	68.2319365305	20.8341353218	37.7407562344
20.57	37.29	5	369.177554266	13.8576080131	20.7240617461	37.2675556281
20.4	36.64	5	295.365521004	15.8226325355	20.5744624971	36.6146058209
20.57	38.76	5	529.988644303	43.1570635091	21.0591969653	38.6894350526
